 input file is 
mstm6_256_0235.inp            
 input file comments follow:
***********************************************************
  This is the default mstm input file for v.3.0.
  The run is for a 7-sphere cluster of identical spheres.   The positions
  are embedded in the input file.

  The run makes use of the new_run and multiple_run options.

  14 April 2013
***********************************************************
 number of processors:
   1
 input parameters for run number 
    1
 number of spheres, volume size parameter:
  256  0.14922E+01
 position file:
position/n256/a6.out                                        
 output file:
output/256/x0235/mt_6_256_0235.dat                          
 length, ref. indx. scale factors:
   0.235   1.660   0.002
 chiral factors:
  0.00000E+00  0.00000E+00
 scattering matrix directions based on incident frame
 automatic scattering angle calculation
 thetamin, thetamax:
      0.0    180.0
 number scattering angles:
      181
 epsmie, epssoln, max number iterations:
  0.1000E-05  0.1000E-07 5000
 medium refractive index:
  1.0000  0.0000
 target euler rotation angles:
    0.0000    0.0000    0.0000
 far field kr, iterations/correction:
  0.1000E-07   20
 plane wave incidence
 random orientation calculations
 t matrix calculated, stored in file 
tmatrixfiles/tmf_6_256_0235_166_000219                      
 t matrix convergence epsilon:
  0.1000E-06
 all spheres excited (total T matrix) 
 calculation results for run 
    1
 total ext, abs, scat efficiencies, w.r.t. xv, and asym. parm
  0.20066E+00  0.70272E-02  0.19363E+00  0.63127E+00
 scattering matrix elements (normalized w/ S11)
   theta      11           12           13           14           22           23           24           33           34           44     
    0.00  0.16517E+02  0.00000E+00  0.00000E+00  0.56053E-04  0.99987E+00  0.64522E-05  0.00000E+00  0.99987E+00  0.00000E+00  0.99974E+00
    1.00  0.16478E+02 -0.13830E-03 -0.22192E-07  0.56303E-04  0.99987E+00  0.65153E-05  0.15473E-07  0.99987E+00  0.56991E-05  0.99973E+00
    2.00  0.16363E+02 -0.55332E-03 -0.89055E-07  0.57055E-04  0.99987E+00  0.67049E-05  0.61807E-07  0.99987E+00  0.22785E-04  0.99973E+00
    3.00  0.16174E+02 -0.12455E-02 -0.20144E-06  0.58317E-04  0.99986E+00  0.70220E-05  0.13874E-06  0.99986E+00  0.51220E-04  0.99973E+00
    4.00  0.15913E+02 -0.22155E-02 -0.36080E-06  0.60101E-04  0.99986E+00  0.74684E-05  0.24584E-06  0.99986E+00  0.90940E-04  0.99972E+00
    5.00  0.15583E+02 -0.34642E-02 -0.56917E-06  0.62423E-04  0.99986E+00  0.80464E-05  0.38246E-06  0.99985E+00  0.14184E-03  0.99971E+00
    6.00  0.15189E+02 -0.49931E-02 -0.82920E-06  0.65306E-04  0.99985E+00  0.87592E-05  0.54773E-06  0.99984E+00  0.20376E-03  0.99969E+00
    7.00  0.14737E+02 -0.68038E-02 -0.11442E-05  0.68776E-04  0.99984E+00  0.96104E-05  0.74054E-06  0.99982E+00  0.27649E-03  0.99966E+00
    8.00  0.14233E+02 -0.88985E-02 -0.15182E-05  0.72865E-04  0.99984E+00  0.10604E-04  0.95948E-06  0.99980E+00  0.35970E-03  0.99963E+00
